label0_proba,label1_proba
0.2406410864452776,0.7593589135547223
0.5107161149338908,0.4892838850661092
0.21963201604864221,0.7803679839513576
0.43099266308852663,0.5690073369114734
0.20051986502143931,0.7994801349785605
0.31604123435395304,0.6839587656460466
0.14539644648421107,0.8546035535157889
0.6786362732724236,0.32136372672757646
0.1511902688355842,0.8488097311644159
0.19576852353884128,0.8042314764611587
0.14997368025651103,0.8500263197434891
0.17993042243011398,0.8200695775698861
0.315531680865289,0.6844683191347112
0.6463847353376961,0.3536152646623038
0.218801166318322,0.7811988336816781
0.22435576585932615,0.7756442341406741
0.1889167094182769,0.8110832905817231
0.32724101095089253,0.6727589890491077
0.20885836026397667,0.7911416397360235
0.30034795953915244,0.6996520404608474
0.20360741083872602,0.7963925891612739
0.2016224561217061,0.7983775438782938
0.20970386395037663,0.7902961360496236
0.5517703133513369,0.4482296866486633
0.4365098318986753,0.5634901681013248
0.35148483597592267,0.6485151640240774
0.4384638316190077,0.5615361683809923
0.2856969099402657,0.7143030900597342
0.28306774518356365,0.7169322548164364
0.38029916305623657,0.6197008369437633
0.28248129297251956,0.7175187070274802
0.17760377831145646,0.8223962216885436
0.17007489004092283,0.829925109959077
0.4912102288778484,0.5087897711221517
0.25740446317110915,0.7425955368288906
0.14560213483650308,0.854397865163497
0.5628734112810417,0.4371265887189582
0.39853790097191044,0.6014620990280896
0.1657183620473553,0.8342816379526445
0.36176678697636133,0.6382332130236387
0.748481861092152,0.2515181389078482
0.20816802121849878,0.7918319787815015
0.5814488620848608,0.41855113791513915
0.7195723987965841,0.2804276012034156
0.1885000239000217,0.811499976099978
0.46882337938536056,0.5311766206146394
0.5681559862510001,0.43184401374899983
0.24444950318804956,0.7555504968119503
0.6243795958625,0.3756204041374999
0.20118007727562562,0.7988199227243744
0.8351875743911844,0.16481242560881534
0.5712921890046885,0.4287078109953115
0.2435154779935925,0.7564845220064076
0.22892462922754617,0.7710753707724539
0.23199785907721107,0.768002140922789
0.7771020526164487,0.22289794738355143
0.2760780817512204,0.7239219182487795
0.27714304383051225,0.7228569561694878
0.652441940073364,0.3475580599266362
0.2477232633041254,0.7522767366958747
0.44280647421390956,0.5571935257860905
0.23335969761409922,0.7666403023859008
0.6381483903890005,0.3618516096109996
0.23605703570207576,0.7639429642979242
0.6408530233678991,0.359146976632101
0.3962717851921089,0.6037282148078911
0.20791073479290542,0.7920892652070948
0.4221065904289951,0.5778934095710049
0.49480889809445805,0.5051911019055421
0.22143932898883564,0.7785606710111642
0.6364157472736649,0.36358425272633516
0.7289822574586192,0.27101774254138067
0.17851345581091327,0.8214865441890867
0.18646095781755856,0.8135390421824413
0.14712017234291028,0.8528798276570899
0.21137688756509776,0.7886231124349022
0.5860436888343735,0.41395631116562653
0.581979502549456,0.418020497450544
0.7976321037419417,0.20236789625805832
0.6105468204981804,0.3894531795018196
0.6575837014577918,0.34241629854220823
0.5839882881687484,0.4160117118312515
0.6244873063830342,0.3755126936169658
0.15427449793054956,0.8457255020694504
0.1583997128825486,0.8416002871174513
0.5,0.5
0.44690903835461543,0.5530909616453846
0.15965667778570905,0.8403433222142911
0.20216066713636924,0.7978393328636308
0.6164658306894588,0.38353416931054113
0.716153713635512,0.28384628636448794
0.38681714819342744,0.6131828518065727
0.5938163579659926,0.40618364203400753
0.18007632787863412,0.8199236721213661
0.22178896652287325,0.7782110334771268
0.8614285759787546,0.13857142402124537
0.5347857365418969,0.4652142634581032
