label0_proba,label1_proba
0.47276890550225453,0.5272310944977454
0.3467494177078368,0.653250582292163
0.20689222782419306,0.7931077721758069
0.21562527723297115,0.7843747227670289
0.18519512781655983,0.8148048721834402
0.21274410186597953,0.7872558981340204
0.6053972443931968,0.39460275560680314
0.21745544147029244,0.7825445585297077
0.21958134065441154,0.7804186593455884
0.2849809597639316,0.7150190402360684
0.45206596141307576,0.5479340385869242
0.42861675333119936,0.5713832466688006
0.22854881558067358,0.7714511844193264
0.3236716535255883,0.6763283464744116
0.27704853184785894,0.722951468152141
0.25017697262614513,0.7498230273738551
0.3227420924257488,0.6772579075742513
0.2568220875432828,0.7431779124567169
0.22191501015079332,0.7780849898492068
0.2598848179850042,0.7401151820149958
0.27942761308028397,0.7205723869197159
0.6003929426156097,0.3996070573843903
0.24075980530290306,0.7592401946970969
0.3006112975574362,0.6993887024425639
0.6645160889199403,0.3354839110800597
0.7076966099830705,0.29230339001692945
0.2021379456801736,0.7978620543198264
0.2155716729977493,0.7844283270022507
0.2416962346022296,0.7583037653977706
0.25909335452687493,0.7409066454731251
0.2081181570523878,0.7918818429476122
0.23066955646918258,0.7693304435308175
0.5106007573229876,0.4893992426770123
0.26982357133739393,0.7301764286626062
0.5485540229909325,0.4514459770090676
0.38396663360535654,0.6160333663946436
0.26180853377839736,0.7381914662216025
0.25211323612406333,0.7478867638759366
0.6204286578216237,0.37957134217837624
0.20679507545811004,0.7932049245418897
0.2150235706711048,0.7849764293288951
0.20330503655091953,0.7966949634490805
0.6827197863717159,0.317280213628284
0.21783444237922955,0.7821655576207706
0.36136819341906246,0.6386318065809375
0.30057135608586477,0.6994286439141354
0.4301445536158036,0.5698554463841965
0.24235055890865573,0.7576494410913445
0.2299880753522213,0.7700119246477787
0.2610554744694571,0.738944525530543
0.47001856007340753,0.5299814399265925
0.21586752260672512,0.7841324773932751
0.38906929156526826,0.6109307084347317
0.25261267714135544,0.7473873228586444
0.29669312272813647,0.7033068772718636
0.6780927016601093,0.32190729833989074
0.6269584860366344,0.3730415139633654
0.23028160458167674,0.7697183954183232
0.4734456785231228,0.5265543214768772
0.22315128406990195,0.776848715930098
0.26147966970891534,0.7385203302910847
0.26178313841949075,0.7382168615805093
0.36226966818958994,0.6377303318104102
0.22771290708065514,0.7722870929193448
0.24418111186114477,0.7558188881388553
0.6319661661825121,0.3680338338174879
0.2762570613408468,0.7237429386591533
0.2822821206640974,0.7177178793359029
0.2092044073719258,0.7907955926280744
0.2763990560969853,0.7236009439030148
0.301058222948728,0.6989417770512719
0.3615379623568945,0.6384620376431055
0.229266839611059,0.7707331603889408
0.24420832677434734,0.7557916732256528
0.3418441624799426,0.6581558375200574
0.2450832304634125,0.7549167695365876
0.27397494010772394,0.7260250598922765
0.23970332806673308,0.7602966719332669
0.268314835061344,0.7316851649386558
0.6974447140056871,0.3025552859943128
0.32790055873911755,0.6720994412608824
0.7625920726064463,0.2374079273935536
0.29993304063235254,0.7000669593676474
0.28979893113951916,0.7102010688604807
0.30033641810721273,0.6996635818927874
0.4419670218451017,0.558032978154898
0.25340209715274953,0.7465979028472506
0.24238467474585926,0.7576153252541408
0.3216258479881518,0.6783741520118484
0.5494447066920363,0.4505552933079637
0.27641977473628526,0.7235802252637147
0.34886994075928396,0.6511300592407161
0.2926120382950206,0.7073879617049796
0.2169039262351089,0.7830960737648912
0.4473970740813486,0.5526029259186513
0.543374859636767,0.45662514036323304
0.2907603244457761,0.7092396755542241
0.2588359072619768,0.7411640927380232
