label0_proba,label1_proba
0.4924022638765036,0.5075977361234965
0.5888581267398573,0.4111418732601429
0.4585031933976399,0.5414968066023601
0.15655958847555418,0.8434404115244458
0.20669620429905025,0.7933037957009498
0.14394785272516844,0.8560521472748317
0.3111250180757955,0.6888749819242047
0.28006270965168856,0.7199372903483116
0.17320667851204405,0.8267933214879559
0.2376992626263499,0.7623007373736499
0.7476169517063169,0.2523830482936832
0.2751415363955394,0.7248584636044605
0.20560690319078623,0.7943930968092138
0.35382317210878117,0.6461768278912189
0.2581293389324718,0.7418706610675283
0.15860615201148742,0.8413938479885127
0.35417042606125193,0.6458295739387482
0.5122356268000591,0.48776437319994076
0.17918909113286038,0.8208109088671394
0.1484651566976121,0.8515348433023878
0.22540724556847022,0.7745927544315299
0.23022054120935062,0.7697794587906494
0.4517391515011176,0.5482608484988826
0.6177480753596623,0.3822519246403376
0.3067769369784633,0.6932230630215364
0.28273642492325873,0.7172635750767414
0.3059985526080383,0.6940014473919619
0.48336578779863715,0.5166342122013627
0.31906561706909353,0.6809343829309067
0.2828538078695646,0.7171461921304353
0.26718424956423914,0.7328157504357609
0.27418460556933294,0.7258153944306671
0.2998814031121661,0.7001185968878342
0.225134293204517,0.7748657067954831
0.5721323433829352,0.42786765661706494
0.5518018228141947,0.44819817718580546
0.706912434124401,0.29308756587559903
0.16488205463035016,0.8351179453696497
0.23638858792409356,0.7636114120759064
0.17547078852792122,0.8245292114720787
0.7440402936579856,0.2559597063420142
0.5498425579256073,0.45015744207439273
0.24524351156135482,0.7547564884386453
0.24540082734737095,0.7545991726526289
0.4294971117586658,0.5705028882413342
0.23648112198946666,0.7635188780105334
0.47375484023879605,0.526245159761204
0.2438412729413081,0.7561587270586916
0.20457097108639755,0.7954290289136025
0.7558868376044765,0.24411316239552347
0.5165730918259254,0.4834269081740747
0.17866461357183855,0.8213353864281616
0.36115385319319604,0.6388461468068038
0.1798377190675347,0.8201622809324653
0.2461730456542606,0.7538269543457393
0.6976172358835913,0.3023827641164085
0.3545326585223111,0.645467341477689
0.30897120959471597,0.691028790405284
0.17585701951681673,0.8241429804831834
0.7287507465333075,0.2712492534666927
0.1708648381587308,0.8291351618412691
0.5229991921775597,0.47700080782244025
0.1451863834475354,0.8548136165524645
0.400073517087142,0.599926482912858
0.6831899729854105,0.3168100270145896
0.20668322613419965,0.7933167738658004
0.1602422474321463,0.8397577525678535
0.14654801435627868,0.853451985643721
0.681929768779926,0.3180702312200741
0.2840554429521494,0.7159445570478509
0.31423809622213134,0.6857619037778686
0.1901983035444162,0.8098016964555838
0.6588334296539567,0.34116657034604336
0.17216807019809954,0.8278319298019003
0.1469187054383794,0.8530812945616206
0.37624538828653376,0.6237546117134661
0.6627677911301798,0.33723220886982
0.521032551990367,0.4789674480096329
0.37694017255917717,0.623059827440823
0.24487066105406388,0.7551293389459363
0.45397612136284726,0.5460238786371525
0.510516243441209,0.48948375655879095
0.5933973623493007,0.40660263765069915
0.4624945724930274,0.5375054275069725
0.3783979948932914,0.6216020051067085
0.35959018775497453,0.6404098122450255
0.7545740998263752,0.2454259001736247
0.175599441901454,0.824400558098546
0.23908870074413233,0.7609112992558676
0.3078630226400673,0.6921369773599328
0.2766878386422573,0.7233121613577427
0.1728936681787478,0.827106331821252
0.7602505286360087,0.2397494713639913
0.12621494695459437,0.8737850530454054
0.1577351286251807,0.8422648713748193
0.6717568856235084,0.3282431143764915
0.431714379721914,0.5682856202780859
